# k[h/Mpc]  delta_P  P_classical  P_quantum
0.782931  121.558  95115.3  95236.8
0.784736  120.71  94639  94759.7
0.786546  119.868  94165  94284.9
0.788359  119.031  93693.3  93812.3
0.790177  118.199  93223.9  93342.1
0.791999  117.373  92756.7  92874.1
0.793825  116.552  92291.9  92408.4
0.795656  115.737  91829.3  91945
0.79749  114.927  91368.9  91483.8
0.799329  114.122  90910.8  91024.9
0.801172  113.322  90454.8  90568.2
0.80302  112.527  90001.1  90113.6
0.804871  111.738  89549.6  89661.3
0.806727  110.954  89100.3  89211.2
0.808587  110.175  88653.1  88763.3
0.810452  109.401  88208.2  88317.6
0.812321  108.632  87765.3  87874
0.814194  107.868  87324.7  87432.5
0.816071  107.109  86886.1  86993.2
0.817953  106.354  86449.7  86556.1
0.819839  105.605  86015.4  86121
0.821729  104.861  85583.2  85688.1
0.823624  104.122  85153.1  85257.2
0.825523  103.387  84725.1  84828.5
0.827427  102.657  84299.1  84401.8
0.829334  101.932  83875.2  83977.2
0.831247  101.212  83453.4  83554.6
0.833163  100.497  83033.6  83134.1
0.835085  99.7857  82615.9  82715.7
0.83701  99.0795  82200.1  82299.2
0.83894  98.3779  81786.4  81884.8
0.840875  97.6809  81374.7  81472.4
0.842813  96.9885  80965  81062
0.844757  96.3006  80557.3  80653.6
0.846705  95.6173  80151.5  80247.1
0.848657  94.9384  79747.7  79842.6
0.850614  94.264  79345.9  79440.1
0.852575  93.594  78946  79039.6
0.854541  92.9284  78548  78641
0.856511  92.2672  78152  78244.3
0.858486  91.6104  77757.9  77849.5
0.860466  90.9579  77365.7  77456.7
0.86245  90.3096  76975.4  77065.7
0.864439  89.6657  76587  76676.7
0.866432  89.026  76200.5  76289.5
0.86843  88.3905  75815.9  75904.2
0.870432  87.7592  75433.1  75520.8
0.872439  87.132  75052.1  75139.3
0.874451  86.509  74673.1  74759.6
0.876467  85.8901  74295.8  74381.7
0.878488  85.2753  73920.4  74005.7
0.880514  84.6646  73546.8  73631.5
0.882544  84.0579  73175  73259.1
0.884579  83.4553  72805.1  72888.5
0.886619  82.8566  72436.9  72519.7
0.888663  82.2619  72070.5  72152.7
0.890712  81.6711  71705.9  71787.5
0.892766  81.0843  71343  71424.1
0.894825  80.5013  70981.9  71062.4
0.896888  79.9222  70622.6  70702.5
0.898956  79.347  70265  70344.3
0.901029  78.7756  69909.1  69987.9
0.903106  78.2079  69555  69633.2
0.905189  77.6441  69202.6  69280.2
0.907276  77.084  68851.9  68928.9
0.909368  76.5277  68502.9  68579.4
0.911465  75.975  68155.5  68231.5
0.913567  75.426  67809.9  67885.4
0.915673  74.8807  67466  67540.9
0.917784  74.3391  67123.7  67198.1
0.919901  73.801  66783.1  66856.9
0.922022  73.2665  66444.1  66517.4
0.924148  72.7356  66106.8  66179.6
0.926279  72.2083  65771.2  65843.4
0.928415  71.6845  65437.1  65508.8
0.930555  71.1642  65104.7  65175.9
0.932701  70.6474  64773.9  64844.6
0.934852  70.134  64444.7  64514.9
0.937007  69.6241  64117.1  64186.8
0.939168  69.1176  63791.1  63860.3
0.941333  68.6145  63466.7  63535.4
0.943504  68.1148  63143.9  63212
0.945679  67.6184  62822.6  62890.3
0.94786  67.1254  62502.9  62570.1
0.950046  66.6357  62184.8  62251.4
0.952236  66.1493  61868.2  61934.4
0.954432  65.6661  61553.2  61618.8
0.956633  65.1862  61239.6  61304.8
0.958838  64.7096  60927.6  60992.4
0.961049  64.2361  60617.2  60681.4
0.963265  63.7659  60308.2  60372
0.965486  63.2988  60000.8  60064.1
0.967713  62.8349  59694.8  59757.6
0.969944  62.3741  59390.3  59452.7
0.972181  61.9165  59087.4  59149.3
0.974422  61.4619  58785.8  58847.3
0.976669  61.0104  58485.8  58546.8
0.978921  60.562  58187.2  58247.8
0.981178  60.1166  57890.1  57950.2
0.983441  59.6742  57594.5  57654.1
0.985708  59.2349  57300.2  57359.5
0.987981  58.7985  57007.5  57066.3
0.990259  58.365  56716.1  56774.5
0.992543  57.9346  56426.2  56484.1
0.994831  57.507  56137.6  56195.2
0.997125  57.0824  55850.5  55907.6
0.999424  56.6606  55564.8  55621.5
1.00173  56.2418  55280.5  55336.8
1.00404  55.8257  54997.6  55053.4
1.00635  55.4126  54716.1  54771.5
1.00867  55.0022  54435.9  54490.9
1.011  54.5946  54157.1  54211.7
1.01333  54.1899  53879.7  53933.9
1.01567  53.7878  53603.6  53657.4
1.01801  53.3886  53328.9  53382.3
1.02036  52.9921  53055.5  53108.5
1.02271  52.5982  52783.5  52836.1
1.02507  52.2071  52512.8  52565
1.02743  51.8187  52243.4  52295.2
1.0298  51.4329  51975.3  52026.7
1.03218  51.0498  51708.6  51759.6
1.03456  50.6693  51443.1  51493.8
1.03694  50.2915  51179  51229.3
1.03933  49.9162  50916.1  50966
1.04173  49.5435  50654.6  50704.1
1.04413  49.1734  50394.3  50443.5
1.04654  48.8058  50135.3  50184.1
1.04895  48.4407  49877.6  49926
1.05137  48.0782  49621.1  49669.2
1.05379  47.7182  49365.9  49413.6
1.05622  47.3607  49111.9  49159.3
1.05866  47.0056  48859.2  48906.2
1.0611  46.653  48607.8  48654.4
1.06355  46.3028  48357.5  48403.8
1.066  45.9551  48108.5  48154.5
1.06846  45.6097  47860.8  47906.4
1.07092  45.2668  47614.2  47659.5
1.07339  44.9262  47368.9  47413.8
1.07587  44.588  47124.7  47169.3
1.07835  44.2521  46881.8  46926
1.08083  43.9186  46640  46684
1.08332  43.5874  46399.5  46443.1
1.08582  43.2585  46160.1  46203.4
1.08833  42.9319  45921.9  45964.9
1.09084  42.6076  45684.9  45727.5
1.09335  42.2855  45449.1  45491.3
1.09587  41.9657  45214.4  45256.3
1.0984  41.6481  44980.8  45022.5
1.10093  41.3327  44748.5  44789.8
1.10347  41.0195  44517.2  44558.2
1.10601  40.7085  44287.1  44327.8
1.10857  40.3997  44058.2  44098.6
1.11112  40.093  43830.3  43870.4
1.11368  39.7885  43603.6  43643.4
1.11625  39.4862  43378  43417.5
1.11883  39.1859  43153.6  43192.8
1.1214  38.8878  42930.2  42969.1
1.12399  38.5917  42708  42746.5
1.12658  38.2977  42486.8  42525.1
1.12918  38.0058  42266.7  42304.7
1.13178  37.716  42047.7  42085.5
1.13439  37.4282  41829.8  41867.3
1.13701  37.1424  41613  41650.2
1.13963  36.8586  41397.3  41434.1
1.14226  36.5769  41182.6  41219.2
1.14489  36.2971  40969  41005.3
1.14753  36.0193  40756.4  40792.4
1.15018  35.7434  40544.9  40580.6
1.15283  35.4695  40334.4  40369.9
1.15549  35.1976  40125  40160.2
1.15815  34.9275  39916.6  39951.6
1.16082  34.6594  39709.3  39744
1.1635  34.3932  39503  39537.4
1.16618  34.1289  39297.7  39331.8
1.16887  33.8664  39093.4  39127.3
1.17157  33.6058  38890.1  38923.8
1.17427  33.3471  38687.9  38721.2
1.17698  33.0902  38486.6  38519.7
1.17969  32.8351  38286.4  38319.2
1.18241  32.5819  38087.1  38119.7
1.18514  32.3304  37888.9  37921.2
1.18787  32.0808  37691.6  37723.7
1.19061  31.8329  37495.3  37527.1
1.19335  31.5868  37300  37331.6
1.19611  31.3425  37105.6  37137
1.19886  31.0999  36912.2  36943.3
1.20163  30.859  36719.8  36750.7
1.2044  30.6199  36528.3  36559
1.20718  30.3824  36337.8  36368.2
1.20996  30.1467  36148.3  36178.4
1.21275  29.9127  35959.7  35989.6
1.21555  29.6803  35772  35801.7
1.21835  29.4496  35585.2  35614.7
1.22116  29.2206  35399.4  35428.6
1.22397  28.9932  35214.5  35243.5
1.2268  28.7674  35030.6  35059.3
1.22962  28.5433  34847.5  34876.1
1.23246  28.3208  34665.4  34693.7
1.2353  28.0999  34484.2  34512.3
1.23815  27.8806  34303.8  34331.7
1.241  27.6629  34124.4  34152.1
1.24387  27.4467  33945.9  33973.4
1.24673  27.2321  33768.3  33795.5
1.24961  27.0191  33591.5  33618.6
1.25249  26.8075  33415.7  33442.5
1.25538  26.5976  33240.7  33267.3
1.25827  26.3891  33066.6  33093
1.26117  26.1822  32893.4  32919.6
1.26408  25.9767  32721  32747
1.267  25.7728  32549.5  32575.3
1.26992  25.5703  32378.9  32404.4
1.27285  25.3693  32209.1  32234.4
1.27578  25.1698  32040.1  32065.3
1.27872  24.9717  31872.1  31897
1.28167  24.7751  31704.8  31729.6
1.28463  24.5799  31538.4  31563
1.28759  24.3861  31372.8  31397.2
1.29056  24.1938  31208.1  31232.3
1.29353  24.0028  31044.2  31068.2
1.29652  23.8132  30881.1  30904.9
1.29951  23.625  30718.8  30742.4
1.3025  23.4382  30557.3  30580.8
1.30551  23.2528  30396.7  30419.9
1.30852  23.0687  30236.9  30259.9
1.31153  22.886  30077.8  30100.7
1.31456  22.7046  29919.6  29942.3
1.31759  22.5246  29762.1  29784.7
1.32063  22.3458  29605.5  29627.8
1.32367  22.1684  29449.6  29471.8
1.32672  21.9923  29294.6  29316.5
1.32978  21.8175  29140.3  29162.1
1.33285  21.644  28986.7  29008.4
1.33592  21.4717  28834  28855.5
1.339  21.3007  28682  28703.3
1.34209  21.131  28530.8  28551.9
1.34519  20.9626  28380.4  28401.3
1.34829  20.7954  28230.7  28251.5
1.3514  20.6294  28081.7  28102.4
1.35451  20.4646  27933.6  27954
1.35764  20.3011  27786.1  27806.4
1.36077  20.1388  27639.4  27659.6
1.3639  19.9776  27493.5  27513.5
1.36705  19.8177  27348.3  27368.1
1.3702  19.659  27203.8  27223.5
1.37336  19.5014  27060.1  27079.6
1.37653  19.345  26917  26936.4
1.3797  19.1898  26774.7  26793.9
1.38288  19.0358  26633.2  26652.2
1.38607  18.8828  26492.3  26511.2
1.38927  18.7311  26352.2  26370.9
1.39247  18.5804  26212.7  26231.3
1.39568  18.4309  26074  26092.4
1.3989  18.2825  25936  25954.2
1.40212  18.1352  25798.6  25816.8
1.40536  17.989  25662  25680
1.4086  17.8439  25526.1  25543.9
1.41185  17.6999  25390.8  25408.5
1.4151  17.557  25256.2  25273.8
1.41836  17.4151  25122.4  25139.8
1.42164  17.2743  24989.2  25006.4
1.42491  17.1346  24856.6  24873.8
1.4282  16.9959  24724.8  24741.8
1.43149  16.8582  24593.6  24610.5
1.43479  16.7216  24463.1  24479.8
1.4381  16.586  24333.2  24349.8
1.44142  16.4515  24204  24220.5
1.44474  16.3179  24075.5  24091.8
1.44807  16.1854  23947.6  23963.8
1.45141  16.0538  23820.4  23836.4
1.45476  15.9233  23693.8  23709.7
1.45811  15.7937  23567.8  23583.6
1.46147  15.6652  23442.5  23458.2
1.46484  15.5375  23317.9  23333.4
1.46822  15.4109  23193.9  23209.3
1.47161  15.2852  23070.5  23085.8
1.475  15.1605  22947.7  22962.9
1.4784  15.0367  22825.6  22840.6
1.48181  14.9139  22704  22719
1.48523  14.792  22583.2  22597.9
1.48865  14.671  22462.9  22477.5
1.49208  14.5509  22343.2  22357.8
1.49553  14.4318  22224.2  22238.6
1.49897  14.3136  22105.7  22120
1.50243  14.1962  21987.9  22002.1
1.50589  14.0798  21870.6  21884.7
1.50937  13.9642  21754  21768
1.51285  13.8496  21637.9  21651.8
1.51634  13.7358  21522.5  21536.2
1.51983  13.6229  21407.6  21421.3
1.52334  13.5108  21293.4  21306.9
1.52685  13.3996  21179.7  21193.1
1.53037  13.2893  21066.6  21079.9
1.5339  13.1798  20954  20967.2
1.53743  13.0711  20842.1  20855.2
1.54098  12.9633  20730.7  20743.7
1.54453  12.8563  20619.9  20632.8
1.54809  12.7501  20509.7  20522.4
1.55166  12.6447  20400  20412.7
1.55524  12.5402  20290.9  20303.4
1.55883  12.4365  20182.4  20194.8
1.56242  12.3335  20074.4  20086.7
1.56603  12.2314  19966.9  19979.2
1.56964  12.13  19860  19872.2
1.57326  12.0295  19753.7  19765.7
1.57688  11.9297  19647.9  19659.8
1.58052  11.8306  19542.7  19554.5
1.58416  11.7324  19438  19449.7
1.58782  11.6349  19333.8  19345.4
1.59148  11.5381  19230.2  19241.7
1.59515  11.4422  19127.1  19138.5
1.59883  11.3469  19024.5  19035.8
1.60251  11.2524  18922.5  18933.7
1.60621  11.1586  18820.9  18832.1
1.60991  11.0656  18719.9  18731
1.61362  10.9733  18619.5  18630.4
1.61734  10.8817  18519.5  18530.4
1.62107  10.7908  18420.1  18430.9
1.62481  10.7006  18321.2  18331.9
1.62856  10.6112  18222.7  18233.4
1.63231  10.5224  18124.8  18135.4
1.63608  10.4343  18027.4  18037.9
1.63985  10.3469  17930.5  17940.9
1.64363  10.2602  17834.1  17844.4
1.64742  10.1742  17738.2  17748.4
1.65122  10.0888  17642.8  17652.9
1.65503  10.0041  17547.9  17557.9
1.65884  9.92012  17453.5  17463.4
1.66267  9.83676  17359.5  17369.4
1.6665  9.75406  17266.1  17275.9
1.67034  9.672  17173.1  17182.8
1.67419  9.59059  17080.6  17090.2
1.67806  9.50982  16988.6  16998.1
1.68192  9.42969  16897.1  16906.5
1.6858  9.35019  16806.1  16815.4
1.68969  9.27131  16715.5  16724.7
1.69359  9.19306  16625.4  16634.5
1.69749  9.11543  16535.7  16544.8
1.7014  9.0384  16446.5  16455.6
1.70533  8.96199  16357.8  16366.8
1.70926  8.88618  16269.5  16278.4
1.7132  8.81098  16181.7  16190.5
1.71715  8.73636  16094.4  16103.1
1.72111  8.66234  16007.5  16016.2
1.72508  8.58891  15921  15929.6
1.72906  8.51606  15835  15843.6
1.73304  8.44379  15749.5  15757.9
1.73704  8.37209  15664.4  15672.8
1.74105  8.30097  15579.7  15588
1.74506  8.2304  15495.5  15503.7
1.74908  8.16041  15411.7  15419.9
1.75312  8.09096  15328.4  15336.5
1.75716  8.02208  15245.5  15253.5
1.76121  7.95374  15163  15170.9
1.76527  7.88595  15080.9  15088.8
1.76934  7.8187  14999.3  15007.1
1.77342  7.75198  14918.1  14925.9
1.77751  7.6858  14837.3  14845
1.78161  7.62015  14757  14764.6
1.78572  7.55503  14677  14684.6
1.78984  7.49043  14597.5  14605
1.79396  7.42634  14518.4  14525.8
1.7981  7.36278  14439.7  14447.1
1.80225  7.29972  14361.4  14368.7
1.8064  7.23716  14283.5  14290.8
1.81057  7.17511  14206.1  14213.2
1.81474  7.11356  14129  14136.1
1.81893  7.05251  14052.3  14059.4
1.82312  6.99195  13976.1  13983.1
1.82732  6.93187  13900.2  13907.1
1.83154  6.87228  13824.8  13831.6
1.83576  6.81318  13749.7  13756.5
1.83999  6.75454  13675  13681.8
1.84424  6.69639  13600.7  13607.4
1.84849  6.6387  13526.8  13533.4
1.85275  6.58148  13453.3  13459.9
1.85702  6.52472  13380.2  13386.7
1.8613  6.46843  13307.4  13313.9
1.8656  6.41259  13235.1  13241.5
1.8699  6.3572  13163.1  13169.4
1.87421  6.30226  13091.5  13097.8
1.87853  6.24777  13020.2  13026.5
1.88286  6.19372  12949.4  12955.6
1.8872  6.14011  12878.9  12885
1.89156  6.08694  12808.7  12814.8
1.89592  6.0342  12739  12745
1.90029  5.98189  12669.6  12675.6
1.90467  5.93001  12600.6  12606.5
1.90906  5.87855  12531.9  12537.8
1.91346  5.82751  12463.6  12469.5
1.91788  5.77688  12395.7  12401.5
1.9223  5.72667  12328.1  12333.8
1.92673  5.67688  12260.9  12266.6
1.93117  5.62749  12194  12199.6
1.93563  5.5785  12127.5  12133.1
1.94009  5.52992  12061.3  12066.8
1.94456  5.48173  11995.5  12001
1.94905  5.43394  11930  11935.4
1.95354  5.38654  11864.9  11870.3
1.95805  5.33953  11800.1  11805.4
1.96256  5.29291  11735.6  11740.9
1.96709  5.24667  11671.5  11676.8
1.97162  5.20081  11607.7  11613
1.97617  5.15533  11544.3  11549.5
1.98073  5.11023  11481.2  11486.3
1.98529  5.06549  11418.4  11423.5
1.98987  5.02113  11356  11361
1.99446  4.97713  11293.9  11298.9
1.99906  4.9335  11232.1  11237
2.00367  4.89022  11170.7  11175.5
2.00829  4.84731  11109.5  11114.4
2.01292  4.80474  11048.7  11053.5
2.01756  4.76254  10988.2  10993
2.02221  4.72068  10928.1  10932.8
2.02687  4.67917  10868.2  10872.9
2.03155  4.638  10808.7  10813.3
2.03623  4.59718  10749.5  10754.1
2.04093  4.55669  10690.6  10695.1
2.04563  4.51654  10632  10636.5
2.05035  4.47673  10573.7  10578.2
2.05508  4.43724  10515.7  10520.1
2.05982  4.39809  10458  10462.4
2.06457  4.35926  10400.7  10405
2.06933  4.32075  10343.6  10347.9
2.0741  4.28257  10286.8  10291.1
2.07888  4.24471  10230.4  10234.6
2.08367  4.20716  10174.2  10178.4
2.08848  4.16992  10118.4  10122.5
2.09329  4.133  10062.8  10066.9
2.09812  4.09639  10007.5  10011.6
2.10296  4.06008  9952.56  9956.62
2.10781  4.02408  9897.88  9901.9
2.11267  3.98837  9843.49  9847.47
2.11754  3.95297  9789.38  9793.33
2.12242  3.91787  9735.56  9739.48
2.12732  3.88306  9682.03  9685.91
2.13222  3.84854  9628.78  9632.63
2.13714  3.81432  9575.81  9579.63
2.14207  3.78038  9523.13  9526.91
2.147  3.74672  9470.73  9474.47
2.15196  3.71335  9418.6  9422.32
2.15692  3.68027  9366.75  9370.43
2.16189  3.64746  9315.18  9318.83
2.16688  3.61492  9263.88  9267.5
2.17187  3.58267  9212.86  9216.44
2.17688  3.55068  9162.11  9165.66
2.1819  3.51897  9111.62  9115.14
2.18693  3.48752  9061.41  9064.9
2.19197  3.45634  9011.46  9014.92
2.19703  3.42543  8961.78  8965.21
2.20209  3.39477  8912.37  8915.76
2.20717  3.36438  8863.21  8866.58
2.21226  3.33424  8814.32  8817.66
2.21736  3.30436  8765.69  8769
2.22247  3.27474  8717.32  8720.6
2.2276  3.24536  8669.21  8672.46
2.23274  3.21624  8621.35  8624.57
2.23788  3.18736  8573.76  8576.94
2.24304  3.15873  8526.41  8529.57
2.24822  3.13034  8479.32  8482.45
2.2534  3.1022  8432.47  8435.58
2.2586  3.0743  8385.88  8388.96
2.2638  3.04663  8339.54  8342.59
2.26902  3.0192  8293.45  8296.47
2.27426  2.992  8247.6  8250.59
2.2795  2.96504  8202  8204.96
2.28476  2.93831  8156.64  8159.58
2.29002  2.9118  8111.52  8114.43
2.2953  2.88553  8066.65  8069.53
2.3006  2.85947  8022.01  8024.87
2.3059  2.83365  7977.62  7980.45
2.31122  2.80804  7933.46  7936.27
2.31655  2.78265  7889.54  7892.32
2.32189  2.75748  7845.85  7848.61
2.32724  2.73253  7802.4  7805.13
2.33261  2.70779  7759.18  7761.89
2.33799  2.68327  7716.19  7718.88
2.34338  2.65895  7673.44  7676.09
2.34878  2.63485  7630.91  7633.54
2.3542  2.61095  7588.61  7591.22
2.35963  2.58726  7546.54  7549.12
2.36507  2.56378  7504.69  7507.25
2.37052  2.54049  7463.07  7465.61
2.37599  2.51741  7421.67  7424.19
2.38147  2.49453  7380.49  7382.99
2.38696  2.47184  7339.54  7342.01
2.39246  2.44936  7298.8  7301.25
2.39798  2.42706  7258.29  7260.71
2.40351  2.40496  7217.99  7220.39
2.40905  2.38305  7177.91  7180.29
2.4146  2.36133  7138.04  7140.4
2.42017  2.3398  7098.39  7100.73
2.42575  2.31846  7058.95  7061.27
2.43134  2.2973  7019.73  7022.02
2.43695  2.27633  6980.71  6982.99
2.44257  2.25553  6941.91  6944.16
2.4482  2.23492  6903.31  6905.55
2.45385  2.21449  6864.92  6867.14
2.45951  2.19424  6826.74  6828.94
2.46518  2.17416  6788.77  6790.94
2.47086  2.15426  6751  6753.15
2.47656  2.13453  6713.43  6715.56
2.48227  2.11497  6676.06  6678.18
2.48799  2.09559  6638.9  6641
2.49373  2.07637  6601.94  6604.02
2.49948  2.05732  6565.18  6567.23
2.50524  2.03844  6528.61  6530.65
2.51102  2.01973  6492.24  6494.26
2.51681  2.00117  6456.07  6458.08
2.52261  1.98279  6420.1  6422.08
2.52843  1.96456  6384.32  6386.28
2.53426  1.94649  6348.73  6350.68
2.5401  1.92858  6313.33  6315.26
2.54596  1.91083  6278.13  6280.04
2.55183  1.89323  6243.12  6245.01
2.55771  1.87579  6208.29  6210.17
2.56361  1.8585  6173.65  6175.51
2.56952  1.84136  6139.21  6141.05
2.57545  1.82438  6104.94  6106.77
2.58139  1.80754  6070.87  6072.67
2.58734  1.79086  6036.97  6038.76
2.5933  1.77432  6003.26  6005.04
2.59928  1.75792  5969.74  5971.5
2.60528  1.74167  5936.39  5938.14
2.61128  1.72557  5903.23  5904.95
2.61731  1.7096  5870.24  5871.95
2.62334  1.69378  5837.44  5839.13
2.62939  1.6781  5804.81  5806.49
2.63545  1.66256  5772.36  5774.02
2.64153  1.64715  5740.09  5741.73
2.64762  1.63188  5707.99  5709.62
2.65373  1.61675  5676.06  5677.68
2.65984  1.60175  5644.31  5645.91
2.66598  1.58688  5612.73  5614.31
2.67212  1.57215  5581.32  5582.89
2.67829  1.55754  5550.08  5551.64
2.68446  1.54307  5519.01  5520.55
2.69065  1.52873  5488.11  5489.64
2.69686  1.51451  5457.38  5458.89
2.70307  1.50042  5426.82  5428.32
2.70931  1.48645  5396.42  5397.9
2.71555  1.47261  5366.18  5367.66
2.72182  1.4589  5336.12  5337.57
2.72809  1.4453  5306.21  5307.66
2.73438  1.43183  5276.47  5277.9
2.74069  1.41847  5246.89  5248.3
2.74701  1.40524  5217.47  5218.87
2.75334  1.39212  5188.21  5189.6
2.75969  1.37913  5159.11  5160.49
2.76605  1.36624  5130.17  5131.53
2.77243  1.35348  5101.38  5102.73
2.77882  1.34083  5072.75  5074.09
2.78523  1.32829  5044.28  5045.61
2.79165  1.31586  5015.97  5017.28
2.79809  1.30354  4987.8  4989.11
2.80454  1.29134  4959.8  4961.09
2.81101  1.27925  4931.94  4933.22
2.81749  1.26726  4904.24  4905.51
2.82399  1.25538  4876.69  4877.94
2.8305  1.24361  4849.28  4850.53
2.83703  1.23194  4822.03  4823.26
2.84357  1.22038  4794.93  4796.15
2.85012  1.20893  4767.97  4769.18
2.8567  1.19757  4741.16  4742.36
2.86328  1.18632  4714.5  4715.69
2.86988  1.17517  4687.99  4689.16
2.8765  1.16412  4661.61  4662.78
2.88313  1.15318  4635.39  4636.54
2.88978  1.14232  4609.3  4610.45
2.89645  1.13157  4583.36  4584.49
2.90312  1.12092  4557.56  4558.68
2.90982  1.11036  4531.91  4533.02
2.91653  1.0999  4506.39  4507.49
2.92325  1.08953  4481.01  4482.1
2.92999  1.07925  4455.77  4456.85
2.93675  1.06907  4430.67  4431.74
2.94352  1.05898  4405.71  4406.77
2.95031  1.04899  4380.88  4381.93
2.95711  1.03908  4356.19  4357.23
2.96393  1.02926  4331.63  4332.66
2.97076  1.01954  4307.21  4308.23
2.97761  1.0099  4282.93  4283.94
2.98448  1.00035  4258.77  4259.77
2.99136  0.990882  4234.75  4235.74
2.99826  0.981503  4210.86  4211.84
3.00517  0.97221  4187.1  4188.07
3.0121  0.963002  4163.47  4164.44
3.01905  0.953878  4139.98  4140.93
3.02601  0.944837  4116.61  4117.55
3.03299  0.935878  4093.36  4094.3
3.03998  0.927001  4070.25  4071.18
3.04699  0.918206  4047.26  4048.18
3.05402  0.90949  4024.4  4025.31
3.06106  0.900854  4001.67  4002.57
3.06812  0.892298  3979.06  3979.95
3.07519  0.883819  3956.57  3957.46
3.08228  0.875418  3934.21  3935.09
3.08939  0.867094  3911.97  3912.84
3.09651  0.858847  3889.86  3890.71
3.10365  0.850675  3867.86  3868.71
3.11081  0.842577  3845.99  3846.83
3.11798  0.834555  3824.23  3825.07
3.12517  0.826605  3802.6  3803.43
3.13238  0.818729  3781.08  3781.9
3.1396  0.810925  3759.69  3760.5
3.14684  0.803193  3738.41  3739.21
3.15409  0.795532  3717.25  3718.04
3.16137  0.787941  3696.2  3696.99
3.16866  0.780421  3675.27  3676.05
3.17596  0.772969  3654.46  3655.23
3.18329  0.765586  3633.76  3634.53
3.19063  0.758271  3613.18  3613.94
3.19798  0.751024  3592.71  3593.46
3.20536  0.743843  3572.35  3573.09
3.21275  0.736729  3552.1  3552.84
3.22016  0.72968  3531.97  3532.7
3.22758  0.722697  3511.94  3512.67
3.23502  0.715778  3492.03  3492.75
3.24248  0.708923  3472.23  3472.94
3.24996  0.702131  3452.54  3453.24
3.25745  0.695402  3432.95  3433.65
3.26496  0.688736  3413.47  3414.16
3.27249  0.682131  3394.11  3394.79
3.28004  0.675587  3374.84  3375.52
3.2876  0.669104  3355.69  3356.36
3.29518  0.662681  3336.64  3337.3
3.30278  0.656318  3317.7  3318.35
3.3104  0.650014  3298.86  3299.51
3.31803  0.643768  3280.12  3280.77
3.32568  0.63758  3261.49  3262.13
3.33335  0.63145  3242.96  3243.59
3.34103  0.625377  3224.54  3225.16
3.34874  0.61936  3206.21  3206.83
3.35646  0.613399  3187.99  3188.6
3.3642  0.607493  3169.87  3170.48
3.37196  0.601643  3151.85  3152.45
3.37973  0.595847  3133.93  3134.52
3.38752  0.590105  3116.1  3116.69
3.39534  0.584417  3098.38  3098.96
3.40316  0.578782  3080.76  3081.33
3.41101  0.573199  3063.23  3063.8
3.41888  0.567668  3045.8  3046.37
3.42676  0.562189  3028.46  3029.03
3.43466  0.556761  3011.23  3011.78
3.44258  0.551384  2994.09  2994.64
3.45052  0.546057  2977.04  2977.58
3.45848  0.54078  2960.09  2960.63
3.46645  0.535553  2943.23  2943.76
3.47444  0.530374  2926.46  2926.99
3.48245  0.525244  2909.79  2910.32
3.49048  0.520162  2893.21  2893.73
3.49853  0.515127  2876.73  2877.24
3.5066  0.51014  2860.33  2860.84
3.51469  0.505199  2844.03  2844.53
3.52279  0.500305  2827.82  2828.32
3.53091  0.495457  2811.69  2812.19
3.53905  0.490654  2795.66  2796.15
3.54721  0.485897  2779.71  2780.2
3.55539  0.481184  2763.86  2764.34
3.56359  0.476515  2748.09  2748.57
3.57181  0.471891  2732.41  2732.88
3.58004  0.467309  2716.82  2717.29
3.5883  0.462771  2701.31  2701.78
3.59657  0.458276  2685.89  2686.35
3.60487  0.453823  2670.56  2671.01
3.61318  0.449412  2655.31  2655.76
3.62151  0.445043  2640.15  2640.59
3.62986  0.440715  2625.07  2625.51
3.63823  0.436427  2610.07  2610.51
3.64662  0.43218  2595.16  2595.6
3.65503  0.427973  2580.33  2580.76
3.66346  0.423806  2565.59  2566.01
3.6719  0.419679  2550.93  2551.35
3.68037  0.41559  2536.34  2536.76
3.68886  0.41154  2521.84  2522.26
3.69736  0.407528  2507.42  2507.83
3.70589  0.403555  2493.09  2493.49
3.71443  0.399618  2478.83  2479.23
3.723  0.39572  2464.65  2465.04
3.73158  0.391858  2450.55  2450.94
3.74019  0.388032  2436.53  2436.91
3.74881  0.384243  2422.58  2422.97
3.75745  0.38049  2408.72  2409.1
3.76612  0.376773  2394.93  2395.31
3.7748  0.37309  2381.22  2381.59
3.78351  0.369443  2367.58  2367.95
3.79223  0.365831  2354.03  2354.39
3.80097  0.362252  2340.54  2340.91
3.80974  0.358708  2327.14  2327.5
3.81852  0.355198  2313.8  2314.16
3.82733  0.35172  2300.55  2300.9
3.83615  0.348276  2287.36  2287.71
3.845  0.344865  2274.25  2274.6
3.85386  0.341486  2261.22  2261.56
3.86275  0.33814  2248.26  2248.59
3.87166  0.334825  2235.36  2235.7
3.88059  0.331542  2222.55  2222.88
3.88953  0.32829  2209.8  2210.13
3.8985  0.325069  2197.12  2197.45
3.90749  0.321879  2184.52  2184.84
3.9165  0.318719  2171.99  2172.3
3.92553  0.31559  2159.52  2159.84
3.93458  0.31249  2147.13  2147.44
3.94366  0.309421  2134.8  2135.11
3.95275  0.30638  2122.55  2122.86
3.96186  0.303368  2110.36  2110.67
3.971  0.300386  2098.25  2098.55
3.98015  0.297432  2086.2  2086.49
3.98933  0.294506  2074.21  2074.51
3.99853  0.291608  2062.3  2062.59
4.00775  0.288738  2050.45  2050.74
4.01699  0.285895  2038.67  2038.95
